seqname	Status	Subclass (putative)	Domain	Domain architecture simplified
TraesCS6D03G0138600.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)	CNN
TraesCS6D03G0152900.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)(LRR)	NL
TraesCS6D03G0160200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0190000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0216400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0226300.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6D03G0238200.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6D03G0238500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0238600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0238600.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0238600.3	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0257200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0375700.1	NLR	UNDETERMINED	(NBARC)(ARM)	NO
TraesCS6D03G0375700.2	NLR	UNDETERMINED	(NBARC)(ARM)	NO
TraesCS6D03G0509700.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)	N
TraesCS6D03G0648500.1	degenerate NLR	CC-NLR	(CC)(PLOOP)	CP
TraesCS6D03G0648600.1	degenerate NLR	CC-NLR	(CC)(PLOOP)	CP
TraesCS6D03G0696700.1	NLR	UNDETERMINED	(NBARC)	N
TraesCS6D03G0741600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0741600.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0741600.3	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0786200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0791200.1	CCX	CCX	(CC)	C
TraesCS6D03G0843500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0852500.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6D03G0852600.1	degenerate NLR	CC-NLR or CCR-NLR or CCG10-NLR	(LRR)	L
TraesCS6D03G0858200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0858500.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6D03G0858600.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0858800.1	CCX	CCX	(CC)	C
TraesCS6D03G0858900.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6D03G0870100.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0883100.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6D03G0884400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0887400.1	degenerate NLR	CC-NLR	(CC)(PLOOP)(LRR)	CPL
TraesCS6D03G0888200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0888800.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0890000.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6D03G0890000.2	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6D03G0890400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0890400.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0893000.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6D03G0893100.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0900700.1	NLR	UNDETERMINED	(NBARC)	N
TraesCS6D03G0904400.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)(LRR)	NL
TraesCS6D03G0904400.2	NLR	CC-NLR	(CC)(BED)(NBARC)(LRR)(LRR)	CONL
TraesCS6D03G0904600.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6D03G0904900.1	NLR	CC-NLR	(CC)(BED)(NBARC)(LRR)	CONL
TraesCS6D03G0905000.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6D03G0905300.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6D03G0908400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(LRR)	CNL
TraesCS6D03G0908800.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(LRR)	CNL
TraesCS6D03G0909400.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)(LRR)	NL
TraesCS6D03G0913200.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6D03G0913300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0913400.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)(LRR)	NL
TraesCS6D03G0913700.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6D03G0913900.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6D03G0913900.2	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6D03G0913900.3	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6D03G0914100.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(CC)(NBARC)(LRR)	CNLCNL
TraesCS6D03G0914700.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6D03G0914800.1	degenerate NLR	CC-NLR	(CC)(PLOOP)	CP
TraesCS6D03G0914900.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0915000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0915100.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0915100.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0915200.1	CCX	CCX	(CC)	C
TraesCS6D03G0916300.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6D03G0917000.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6D03G0917000.2	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6D03G0925800.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0926300.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6D03G0926600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0929400.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6D03G0929400.2	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6D03G0932000.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(NBARC)(LRR)	NNL
TraesCS7A03G0003000.1	degenerate NLR	CC-NLR or CCR-NLR or CCG10-NLR	(LRR)	L
TraesCS7A03G0003300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(LRR)	CNL
TraesCS7A03G0003400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0005700.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(LRR)	CNL
TraesCS7A03G0008900.1	NLR	CC-NLR	(TRX)(CC)(NBARC)(LRR)(OTHER)	OCNLO
TraesCS7A03G0009500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0009800.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(OTHER)	CNLO
TraesCS7A03G0010100.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0010200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0010800.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0011100.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0011200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(OTHER)	CNLO
TraesCS7A03G0011300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0012000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0012300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0012500.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0013200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0013300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0014200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0014400.1	degenerate NLR	UNDETERMINED	(LRR)(OTHER)	LO
TraesCS7A03G0014700.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0014900.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0015100.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G0015400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0015600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(CC)(NBARC)(LRR)	CNLCNL
TraesCS7A03G0016100.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G0016200.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G0016500.1	NLR	CC-NLR	(TRX)(CC)(NBARC)(LRR)	OCNL
TraesCS7A03G0016700.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0017300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0026500.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G0029100.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)(LRR)	NL
TraesCS7A03G0029200.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G0034000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(LRR)	CNL
TraesCS7A03G0034300.1	NLR	UNDETERMINED	(NBARC)	N
TraesCS7A03G0035300.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)(LRR)	NL
TraesCS7A03G0043200.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)	N
TraesCS7A03G0043400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0043800.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0044400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0044500.1	NLR	CC-NLR	(OTHER)(CC)(NBARC)	OCN
TraesCS7A03G0045900.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)	CNN
TraesCS7A03G0046000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0046100.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0047100.1	NLR	UNDETERMINED	(NBARC)	N
TraesCS7A03G0057100.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0057200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(CC)(NBARC)(LRR)	CNLCNL
TraesCS7A03G0066200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0067200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0067300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(HMA)	CNLO
TraesCS7A03G0072800.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0073000.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G0073100.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0084100.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0084200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0084200.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0084400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0084700.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0084900.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0085300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0085400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0086400.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0086900.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0086900.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0087000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0087200.1	CCX	CCX	(CC)	C
TraesCS7A03G0088400.1	CCX	CCX	(CC)	C
TraesCS7A03G0088400.2	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G0091600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0094000.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G0097600.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0098300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0100500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0100600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0100700.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0100700.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0100800.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0101100.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0101200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0101300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0101900.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0102000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0102000.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0102100.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0102400.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0102500.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G0102600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0102700.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0103000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0103200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0103300.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0103500.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0104500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0137200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0145300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0156800.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0157500.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)	N
TraesCS7A03G0159400.1	degenerate NLR	CC-NLR	(CC)(LRR)	CL
TraesCS7A03G0160000.1	degenerate NLR	CC-NLR	(CC)(LRR)	CL
TraesCS7A03G0176500.1	CCX	CCX	(CC)	C
TraesCS7A03G0181200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0197000.1	CCX	CCX	(CC)	C
TraesCS7A03G0219200.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0225800.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)(LRR)	NL
TraesCS7A03G0225900.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G0241300.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS7A03G0241300.2	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS7A03G0242700.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G0244800.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0244900.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0245000.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0245700.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0261700.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0263100.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0263100.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0263200.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0263500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0263700.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0263700.2	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0263800.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0297800.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0312200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(LRR)	CNL
TraesCS7A03G0312200.2	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G0526500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0552700.1	degenerate NLR	TN (OTHER)	(TIR)(PLOOP)	TP
TraesCS7A03G0622500.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G0622600.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G0623200.1	CCX	CCX	(CC)	C
TraesCS7A03G0820800.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0825500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0910600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0968000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G0968300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1000200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1009500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1017800.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1022700.1	NLR	UNDETERMINED	(NBARC)	N
TraesCS7A03G1030600.1	CCX	CCX	(CC)	C
TraesCS7A03G1066000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(CC)(NBARC)(LRR)	CNLCNL
TraesCS7A03G1066400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1066400.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1080200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1126000.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(NBARC)(LRR)	NNL
TraesCS7A03G1127900.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G1128000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1144600.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G1158000.1	degenerate NLR	CC-NLR or CCR-NLR or CCG10-NLR	(LRR)	L
TraesCS7A03G1192000.1	degenerate NLR	CC-NLR	(CC)(PLOOP)	CP
TraesCS7A03G1210700.1	degenerate NLR	UNDETERMINED	(LRR)	L
TraesCS7A03G1212700.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1212700.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1246100.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G1246400.1	NLR	CC-NLR	(NBARC)	N
TraesCS7A03G1275000.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G1281500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1282200.1	degenerate NLR	CC-NLR	(CC)(LRR)	CL
TraesCS7A03G1282300.1	degenerate NLR	CC-NLR or CCR-NLR or CCG10-NLR	(LRR)	L
TraesCS7A03G1290600.1	NLR	UNDETERMINED	(NBARC)	N
TraesCS7A03G1290900.1	NLR	CC-NLR	(CC)(NBARC)(PLOOP)(PLOOP)	CNPP
TraesCS7A03G1300200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1303400.1	degenerate NLR	CC-NLR or CCR-NLR or CCG10-NLR	(LRR)	L
TraesCS7A03G1303600.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G1303800.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1304000.1	NLR	CC-NLR	(NBARC)(LRR)(LRR)	NL
TraesCS7A03G1311900.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1312700.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)	CNN
TraesCS7A03G1312800.1	degenerate NLR	CC-NLR or CCR-NLR or CCG10-NLR	(LRR)	L
TraesCS7A03G1315500.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G1317100.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS7A03G1341600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1347100.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1347200.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G1348100.1	NLR	UNDETERMINED	(NBARC)	N
TraesCS7A03G1350200.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G1350300.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)	N
TraesCS7A03G1359000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1359000.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1361500.1	CCX	CCX	(CC)	C
TraesCS7A03G1368200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1368300.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G1368300.2	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G1369500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1370300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1370300.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1370300.3	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G1370300.4	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G1370300.5	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G1370300.6	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1370400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1371400.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS7A03G1371800.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G1372400.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS7A03G1372700.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS7A03G1372700.2	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS7A03G1375300.1	NLR	UNDETERMINED	(NBARC)(LRR)	NL
TraesCS7A03G1382800.1	CCX	CCX	(CC)	C
TraesCS7A03G1383800.1	degenerate NLR	UNDETERMINED	(LRR)	L
TraesCS7A03G1383800.2	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G1384100.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G1384400.1	degenerate NLR	CC-NLR or CCR-NLR or CCG10-NLR	(LRR)(TRANSPOSON)	LO
TraesCS7A03G1385000.1	degenerate NLR	CC-NLR	(CC)(PLOOP)	CP
TraesCS7A03G1385600.1	CCX	CCX	(CC)	C
TraesCS7A03G1385900.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1386200.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)(TRANSPOSON)(TRANSPOSON)	NLO
TraesCS7A03G1386200.2	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)(TRANSPOSON)(TRANSPOSON)	NLO
TraesCS7A03G1387100.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(TRANSPOSON)	CNLO
TraesCS7A03G1387200.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS7A03G1387400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1387400.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7A03G1388000.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7A03G1388000.2	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7B03G0004700.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS7B03G0006500.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)(LRR)	NL
TraesCS7B03G0006700.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)(LRR)	NL
TraesCS7B03G0013500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(LRR)	CNL
TraesCS7B03G0020300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7B03G0020400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS7B03G0020700.1	NLR	CC-NLR	(CC)(NBARC)	CN
