,0,1,2,3,4,5,6,7,8
1598055,Chr7A,IWGSC_v2.1,gene,18274561,18278521,46,-,.,ID=TraesCS7A03G0084100;primconf=HC;Name=TraesCS7A03G0084100;previous_id=TraesCS7A02G038800;cds=CDS_OK;mapping=fullPerfectMatch
1598063,Chr7A,IWGSC_v2.1,gene,18305593,18309230,42,-,.,ID=TraesCS7A03G0084200;primconf=HC;Name=TraesCS7A03G0084200;previous_id=TraesCS7A02G038900;cds=CDS_OK;mapping=fullPerfectMatch
1598080,Chr7A,IWGSC_v2.1,gene,18323112,18327871,53,-,.,ID=TraesCS7A03G0084400;primconf=HC;Name=TraesCS7A03G0084400;previous_id=TraesCS7A02G039100;cds=CDS_OK;mapping=fullPerfectMatch
1598094,Chr7A,IWGSC_v2.1,gene,18349647,18350955,57,-,.,ID=TraesCS7A03G0084700;primconf=HC;Name=TraesCS7A03G0084700;previous_id=TraesCS7A02G039200;cds=CDS_OK;mapping=fullPerfectMatch
1598100,Chr7A,IWGSC_v2.1,gene,18574190,18577597,52,-,.,ID=TraesCS7A03G0084900;primconf=HC;Name=TraesCS7A03G0084900;previous_id=TraesCS7A02G039300;cds=CDS_OK;mapping=fullPerfectMatch
1598106,Chr7A,IWGSC_v2.1,gene,18683034,18686523,.,-,.,ID=TraesCS7A03G0085300;Name=TraesCS7A03G0085300;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS7A02G039400
1598112,Chr7A,IWGSC_v2.1,gene,18692827,18696386,51,-,.,ID=TraesCS7A03G0085400;primconf=HC;Name=TraesCS7A03G0085400;previous_id=TraesCS7A02G039500;cds=CDS_OK;mapping=fullPerfectMatch
1598127,Chr7A,IWGSC_v2.1,gene,18793580,18797323,44,-,.,ID=TraesCS7A03G0086400;primconf=HC;Name=TraesCS7A03G0086400;previous_id=TraesCS7A02G039700;cds=CDS_OK;mapping=fullPerfectMatch
1598137,Chr7A,IWGSC_v2.1,gene,18915389,18918825,48,-,.,ID=TraesCS7A03G0086900;primconf=HC;Name=TraesCS7A03G0086900;previous_id=TraesCS7A02G039800;cds=CDS_OK;mapping=fullPerfectMatch
1598152,Chr7A,IWGSC_v2.1,gene,18923719,18928781,.,-,.,ID=TraesCS7A03G0087000;Name=TraesCS7A03G0087000;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS7A02G039900
1598172,Chr7A,IWGSC_v2.1,gene,19165417,19169290,.,+,.,ID=TraesCS7A03G0088400;Name=TraesCS7A03G0088400;mapping=GMAP_WHOLEGENOME;previous_id=TraesCSU02G196500
1598532,Chr7A,IWGSC_v2.1,gene,19969271,19979214,39,-,.,ID=TraesCS7A03G0091600;primconf=HC;Name=TraesCS7A03G0091600;previous_id=TraesCS7A02G041000;cds=CDS_OK;mapping=fullPerfectMatch
1598637,Chr7A,IWGSC_v2.1,gene,20314491,20316331,40,-,.,ID=TraesCS7A03G0094000;primconf=HC;Name=TraesCS7A03G0094000;previous_id=TraesCS7A02G041700;cds=CDS_OK;mapping=fullPerfectMatch
1598772,Chr7A,IWGSC_v2.1,gene,20967580,20970082,44,+,.,ID=TraesCS7A03G0097600;primconf=HC;Name=TraesCS7A03G0097600;previous_id=TraesCS7A02G043200;cds=CDS_OK;mapping=fullPerfectMatch
1598779,Chr7A,IWGSC_v2.1,gene,20989688,20991985,38,-,.,ID=TraesCS7A03G0098300;primconf=HC;Name=TraesCS7A03G0098300;previous_id=TraesCS7A02G043300;cds=CDS_OK;mapping=fullPerfectMatch
1598895,Chr7A,IWGSC_v2.1,gene,21382603,21393267,55,+,.,ID=TraesCS7A03G0100500;primconf=HC;Name=TraesCS7A03G0100500;previous_id=TraesCS7A02G044100;cds=CDS_OK;mapping=fullPerfectMatch
1598902,Chr7A,IWGSC_v2.1,gene,21404128,21406704,44,+,.,ID=TraesCS7A03G0100600;primconf=HC;Name=TraesCS7A03G0100600;previous_id=TraesCS7A02G044200;cds=CDS_OK;mapping=fullPerfectMatch
1598906,Chr7A,IWGSC_v2.1,gene,21428795,21432138,40,+,.,ID=TraesCS7A03G0100700;primconf=HC;Name=TraesCS7A03G0100700;previous_id=TraesCS7A02G044300;cds=CDS_OK;mapping=fullPerfectMatch
1598923,Chr7A,IWGSC_v2.1,gene,21436129,21440599,31,+,.,ID=TraesCS7A03G0100800;primconf=HC;Name=TraesCS7A03G0100800;previous_id=TraesCS7A02G044400;cds=CDS_OK;mapping=fullPerfectMatch
1598965,Chr7A,IWGSC_v2.1,gene,21500633,21504024,42,+,.,ID=TraesCS7A03G0101100;primconf=HC;Name=TraesCS7A03G0101100;previous_id=TraesCS7A02G044700;cds=CDS_OK;mapping=fullPerfectMatch
1598972,Chr7A,IWGSC_v2.1,gene,21532184,21535471,44,+,.,ID=TraesCS7A03G0101200;primconf=HC;Name=TraesCS7A03G0101200;previous_id=TraesCS7A02G044800;cds=CDS_OK;mapping=fullPerfectMatch
1598979,Chr7A,IWGSC_v2.1,gene,21541671,21547510,51,+,.,ID=TraesCS7A03G0101300;primconf=HC;Name=TraesCS7A03G0101300;previous_id=TraesCS7A02G044900;cds=CDS_OK;mapping=fullPerfectMatch
1598995,Chr7A,IWGSC_v2.1,gene,21594250,21597000,36,+,.,ID=TraesCS7A03G0101900;primconf=HC;Name=TraesCS7A03G0101900;previous_id=TraesCS7A02G045100;cds=CDS_OK;mapping=fullPerfectMatch
1598999,Chr7A,IWGSC_v2.1,gene,21601770,21608132,43,+,.,ID=TraesCS7A03G0102000;primconf=HC;Name=TraesCS7A03G0102000;previous_id=TraesCS7A02G045200;cds=CDS_OK;mapping=fullPerfectMatch
1599022,Chr7A,IWGSC_v2.1,gene,21619747,21622996,37,+,.,ID=TraesCS7A03G0102100;primconf=HC;Name=TraesCS7A03G0102100;previous_id=TraesCS7A02G045300;cds=CDS_OK;mapping=fullPerfectMatch
1599035,Chr7A,IWGSC_v2.1,gene,21649144,21649989,34,+,.,ID=TraesCS7A03G0102400;primconf=HC;Name=TraesCS7A03G0102400;previous_id=TraesCS7A02G045500;cds=CDS_OK;mapping=fullPerfectMatch
1599039,Chr7A,IWGSC_v2.1,gene,21650050,21651900,37,+,.,ID=TraesCS7A03G0102500;primconf=HC;Name=TraesCS7A03G0102500;previous_id=TraesCS7A02G045600;cds=CDS_OK;mapping=fullPerfectMatch
1599043,Chr7A,IWGSC_v2.1,gene,21664691,21667494,38,+,.,ID=TraesCS7A03G0102600;primconf=HC;Name=TraesCS7A03G0102600;previous_id=TraesCS7A02G045700;cds=CDS_OK;mapping=fullPerfectMatch
1599049,Chr7A,IWGSC_v2.1,gene,21669805,21675021,39,+,.,ID=TraesCS7A03G0102700;primconf=HC;Name=TraesCS7A03G0102700;previous_id=TraesCS7A02G045800;cds=CDS_OK;mapping=fullPerfectMatch
1599063,Chr7A,IWGSC_v2.1,gene,21722205,21726112,37,+,.,ID=TraesCS7A03G0103000;primconf=HC;Name=TraesCS7A03G0103000;previous_id=TraesCS7A02G045900;cds=CDS_OK;mapping=fullMatchWithMissmatches
1599073,Chr7A,IWGSC_v2.1,gene,21848906,21853985,37,+,.,ID=TraesCS7A03G0103200;primconf=HC;Name=TraesCS7A03G0103200;previous_id=TraesCS7A02G046000;cds=CDS_OK;mapping=fullPerfectMatch
1599087,Chr7A,IWGSC_v2.1,gene,21900906,21901934,36,+,.,ID=TraesCS7A03G0103300;primconf=HC;Name=TraesCS7A03G0103300;previous_id=TraesCS7A02G046100;cds=CDS_OK;mapping=fullPerfectMatch
1599095,Chr7A,IWGSC_v2.1,gene,21915009,21916632,44,+,.,ID=TraesCS7A03G0103500;primconf=HC;Name=TraesCS7A03G0103500;previous_id=TraesCS7A02G046300;cds=CDS_OK;mapping=fullPerfectMatch
1599155,Chr7A,IWGSC_v2.1,gene,22172779,22185212,.,+,.,ID=TraesCS7A03G0104500;Name=TraesCS7A03G0104500;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS7A02G046900
1600895,Chr7A,IWGSC_v2.1,gene,31702738,31720063,.,-,.,ID=TraesCS7A03G0137200;Name=TraesCS7A03G0137200;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS7A02G060500
1601373,Chr7A,IWGSC_v2.1,gene,33947227,33952084,44,-,.,ID=TraesCS7A03G0145300;primconf=HC;Name=TraesCS7A03G0145300;previous_id=TraesCS7A02G064000;cds=CDS_OK;mapping=fullPerfectMatch
1602241,Chr7A,IWGSC_v2.1,gene,37838543,37846826,.,+,.,ID=TraesCS7A03G0156800;Name=TraesCS7A03G0156800;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS7A02G069600
1602259,Chr7A,IWGSC_v2.1,gene,37877425,37909860,29,-,.,ID=TraesCS7A03G0157500;primconf=HC;Name=TraesCS7A03G0157500;previous_id=TraesCS7A02G069800;cds=CDS_OK;mapping=fullMatchWithMissmatches
1602339,Chr7A,IWGSC_v2.1,gene,38554681,38574040,.,-,.,ID=TraesCS7A03G0159400;Name=TraesCS7A03G0159400;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS7A02G070600
1602349,Chr7A,IWGSC_v2.1,gene,38721034,38731487,32,-,.,ID=TraesCS7A03G0160000;primconf=HC;Name=TraesCS7A03G0160000;previous_id=TraesCS7A02G070700;cds=CDS_OK;mapping=fullMatchWithMissmatches
1603351,Chr7A,IWGSC_v2.1,gene,45063731,45067351,60,+,.,ID=TraesCS7A03G0181200;primconf=HC;Name=TraesCS7A03G0181200;previous_id=TraesCS7A02G077800;cds=CDS_OK;mapping=fullPerfectMatch
1605221,Chr7A,IWGSC_v2.1,gene,59208079,59209623,34,-,.,ID=TraesCS7A03G0219200;primconf=HC;Name=TraesCS7A03G0219200;previous_id=TraesCS7A02G092400;cds=CDS_OK;mapping=fullPerfectMatch
1605639,Chr7A,IWGSC_v2.1,gene,62120042,62127173,58,-,.,ID=TraesCS7A03G0225800;primconf=HC;Name=TraesCS7A03G0225800;previous_id=TraesCS7A02G095800;cds=CDS_OK;mapping=fullPerfectMatch
1605653,Chr7A,IWGSC_v2.1,gene,62252835,62262539,62,+,.,ID=TraesCS7A03G0225900;primconf=HC;Name=TraesCS7A03G0225900;previous_id=TraesCS7A02G095900;cds=CDS_OK;mapping=fullPerfectMatch
1606234,Chr7A,IWGSC_v2.1,gene,65984197,65994046,54,-,.,ID=TraesCS7A03G0241300;primconf=HC;Name=TraesCS7A03G0241300;previous_id=TraesCS7A02G101700;cds=CDS_OK;mapping=fullPerfectMatch
1606289,Chr7A,IWGSC_v2.1,gene,66096770,66100843,54,+,.,ID=TraesCS7A03G0242700;primconf=HC;Name=TraesCS7A03G0242700;previous_id=TraesCS7A02G102100;cds=CDS_OK;mapping=fullPerfectMatch
1606453,Chr7A,IWGSC_v2.1,gene,66610832,66612669,39,-,.,ID=TraesCS7A03G0244800;primconf=HC;Name=TraesCS7A03G0244800;previous_id=TraesCS7A02G103200;cds=CDS_OK;mapping=fullPerfectMatch
1606459,Chr7A,IWGSC_v2.1,gene,66614083,66615672,50,-,.,ID=TraesCS7A03G0244900;primconf=HC;Name=TraesCS7A03G0244900;previous_id=TraesCS7A02G103300;cds=CDS_OK;mapping=fullPerfectMatch
1606463,Chr7A,IWGSC_v2.1,gene,66619116,66620612,50,-,.,ID=TraesCS7A03G0245000;primconf=HC;Name=TraesCS7A03G0245000;previous_id=TraesCS7A02G103400;cds=CDS_OK;mapping=fullPerfectMatch
1606485,Chr7A,IWGSC_v2.1,gene,66640864,66642868,50,+,.,ID=TraesCS7A03G0245700;primconf=HC;Name=TraesCS7A03G0245700;previous_id=TraesCS7A02G103700;cds=CDS_OK;mapping=fullPerfectMatch
1607303,Chr7A,IWGSC_v2.1,gene,70909218,70913299,38,-,.,ID=TraesCS7A03G0261700;primconf=HC;Name=TraesCS7A03G0261700;previous_id=TraesCS7A02G110300;cds=CDS_OK;mapping=fullPerfectMatch
1607406,Chr7A,IWGSC_v2.1,gene,71301097,71306084,40,+,.,ID=TraesCS7A03G0263100;primconf=HC;Name=TraesCS7A03G0263100;previous_id=TraesCS7A02G110700;cds=CDS_OK;mapping=fullMatchWithMissmatches
1607439,Chr7A,IWGSC_v2.1,gene,71339559,71341299,50,+,.,ID=TraesCS7A03G0263200;primconf=HC;Name=TraesCS7A03G0263200;previous_id=TraesCS7A02G110800;cds=CDS_OK;mapping=fullPerfectMatch
1607449,Chr7A,IWGSC_v2.1,gene,71346244,71349454,57,+,.,ID=TraesCS7A03G0263500;primconf=HC;Name=TraesCS7A03G0263500;previous_id=TraesCS7A02G111000;cds=CDS_OK;mapping=fullPerfectMatch
1607455,Chr7A,IWGSC_v2.1,gene,71358968,71364004,42,+,.,ID=TraesCS7A03G0263700;primconf=HC;Name=TraesCS7A03G0263700;previous_id=TraesCS7A02G111100;cds=CDS_OK;mapping=fullPerfectMatch
1607482,Chr7A,IWGSC_v2.1,gene,71392668,71402856,56,+,.,ID=TraesCS7A03G0263800;primconf=HC;Name=TraesCS7A03G0263800;previous_id=TraesCS7A02G111200;cds=CDS_OK;mapping=fullPerfectMatch
1609573,Chr7A,IWGSC_v2.1,gene,84501526,84503319,48,+,.,ID=TraesCS7A03G0297800;primconf=HC;Name=TraesCS7A03G0297800;previous_id=TraesCS7A02G125700;cds=CDS_OK;mapping=fullPerfectMatch
1610908,Chr7A,IWGSC_v2.1,gene,88812620,88820245,50,+,.,ID=TraesCS7A03G0312200;primconf=HC;Name=TraesCS7A03G0312200;previous_id=TraesCS7A02G132200;cds=CDS_OK;mapping=fullPerfectMatch
1626610,Chr7A,IWGSC_v2.1,gene,201883975,201887958,46,-,.,ID=TraesCS7A03G0526500;primconf=HC;Name=TraesCS7A03G0526500;previous_id=TraesCS7A02G226500;cds=CDS_OK;mapping=fullPerfectMatch
1629092,Chr7A,IWGSC_v2.1,gene,220614965,220618895,61,+,.,ID=TraesCS7A03G0552700;primconf=HC;Name=TraesCS7A03G0552700;previous_id=TraesCS7A02G240600;cds=CDS_OK;mapping=fullPerfectMatch
1635274,Chr7A,IWGSC_v2.1,gene,276149452,276155362,46,-,.,ID=TraesCS7A03G0622500;primconf=HC;Name=TraesCS7A03G0622500;previous_id=TraesCS7A02G268000;cds=CDS_OK;mapping=fullPerfectMatch
1635280,Chr7A,IWGSC_v2.1,gene,276155824,276156891,35,-,.,ID=TraesCS7A03G0622600;primconf=HC;Name=TraesCS7A03G0622600;previous_id=TraesCS7A02G268100;cds=CDS_OK;mapping=fullPerfectMatch
1648634,Chr7A,IWGSC_v2.1,gene,491157480,491162001,47,+,.,ID=TraesCS7A03G0820800;primconf=HC;Name=TraesCS7A03G0820800;previous_id=TraesCS7A02G333500;cds=CDS_OK;mapping=fullPerfectMatch
1649145,Chr7A,IWGSC_v2.1,gene,495535404,495541623,63,+,.,ID=TraesCS7A03G0825500;primconf=HC;Name=TraesCS7A03G0825500;previous_id=TraesCS7A02G335900;cds=CDS_OK;mapping=fullPerfectMatch
1655875,Chr7A,IWGSC_v2.1,gene,551061857,551065658,54,-,.,ID=TraesCS7A03G0910600;primconf=HC;Name=TraesCS7A03G0910600;previous_id=TraesCS7A02G374100;cds=CDS_OK;mapping=fullPerfectMatch
1660037,Chr7A,IWGSC_v2.1,gene,583260245,583262254,37,-,.,ID=TraesCS7A03G0968000;primconf=HC;Name=TraesCS7A03G0968000;previous_id=TraesCS7A02G399400;cds=CDS_OK;mapping=fullPerfectMatch
1660053,Chr7A,IWGSC_v2.1,gene,583411635,583413761,42,+,.,ID=TraesCS7A03G0968300;primconf=HC;Name=TraesCS7A03G0968300;previous_id=TraesCS7A02G399600;cds=CDS_OK;mapping=fullPerfectMatch
1661922,Chr7A,IWGSC_v2.1,gene,607310694,607331297,49,-,.,ID=TraesCS7A03G1000200;primconf=HC;Name=TraesCS7A03G1000200;previous_id=TraesCS7A02G412800;cds=CDS_OK;mapping=fullMatchWithMissmatches
1662682,Chr7A,IWGSC_v2.1,gene,612390251,612394596,56,+,.,ID=TraesCS7A03G1009500;primconf=HC;Name=TraesCS7A03G1009500;previous_id=TraesCS7A02G416600;cds=CDS_OK;mapping=fullPerfectMatch
1663223,Chr7A,IWGSC_v2.1,gene,615168032,615171430,63,+,.,ID=TraesCS7A03G1017800;primconf=HC;Name=TraesCS7A03G1017800;previous_id=TraesCS7A02G419800;cds=CDS_OK;mapping=fullPerfectMatch
1663780,Chr7A,IWGSC_v2.1,gene,616713809,616715482,51,-,.,ID=TraesCS7A03G1022700;primconf=HC;Name=TraesCS7A03G1022700;previous_id=TraesCS7A02G422600;cds=CDS_OK;mapping=fullPerfectMatch
1665782,Chr7A,IWGSC_v2.1,gene,639100594,639110879,46,+,.,ID=TraesCS7A03G1066000;primconf=HC;Name=TraesCS7A03G1066000;previous_id=TraesCS7A02G440000;cds=CDS_OK;mapping=fullPerfectMatch
1665803,Chr7A,IWGSC_v2.1,gene,639147465,639152378,47,-,.,ID=TraesCS7A03G1066400;primconf=HC;Name=TraesCS7A03G1066400;previous_id=TraesCS7A02G440200;cds=CDS_OK;mapping=fullPerfectMatch
1666578,Chr7A,IWGSC_v2.1,gene,644857200,644859719,.,+,.,ID=TraesCS7A03G1080200;Name=TraesCS7A03G1080200;last_modification=2017-02-27T07:20:50;derived_from=BST_chr7A_nlr_95;name=BST_chr7A_nlr_95;manually_curated=yes;curating_team=IWGSC_steuernb;cds=CDS_OK;mapping=fullPerfectMatch;previous_id=TraesCS7A02G445904
1669263,Chr7A,IWGSC_v2.1,gene,664539567,664545521,.,-,.,"ID=TraesCS7A03G1126000;Name=TraesCS7A03G1126000;last_modification=2017-02-27T07:22:11;derived_from=TraesCS7A01G463900,BST_chr7A_nlr_184;name=BST_chr7A_nlr_184;manually_curated=yes;curating_team=IWGSC_steuernb;cds=CDS_OK;mapping=fullPerfectMatch;previous_id=TraesCS7A02G463900"
1669411,Chr7A,IWGSC_v2.1,gene,665241001,665248907,.,-,.,ID=TraesCS7A03G1127900;Name=TraesCS7A03G1127900;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS7A02G464600
1669428,Chr7A,IWGSC_v2.1,gene,665349725,665353987,.,+,.,"ID=TraesCS7A03G1128000;Name=TraesCS7A03G1128000;last_modification=2017-02-27T07:52:03;derived_from=TraesCS7A01G464700,BST_chr7A_nlr_96;name=BST_chr7A_nlr_96;manually_curated=yes;curating_team=IWGSC_steuernb;cds=CDS_OK;mapping=fullPerfectMatch;previous_id=TraesCS7A02G464700"
1670380,Chr7A,IWGSC_v2.1,gene,672255181,672258682,.,-,.,"ID=TraesCS7A03G1144600;Name=TraesCS7A03G1144600;last_modification=2017-02-27T07:55:54;derived_from=TraesCS7A01G472100,BST_chr7A_nlr_182;name=BST_chr7A_nlr_182;manually_curated=yes;curating_team=IWGSC_appelsr;cds=CDS_OK;mapping=fullPerfectMatch;previous_id=TraesCS7A02G472100"
1671043,Chr7A,IWGSC_v2.1,gene,676015457,676020475,.,-,.,"ID=TraesCS7A03G1158000;Name=TraesCS7A03G1158000;last_modification=2017-02-27T07:59:09;derived_from=TraesCS7A01G478300,TraesCS7A01G478400,BST_expressed_pseudo_chr7A_nlr_181;name=BST_expressed_pseudo_chr7A_nlr_181;manually_curated=yes;curating_team=IWGSC_steuernb;cds=CDS_OK;mapping=fullPerfectMatch;previous_id=TraesCS7A02G478300"
1673064,Chr7A,IWGSC_v2.1,gene,685309300,685310736,40,-,.,ID=TraesCS7A03G1192000;primconf=HC;Name=TraesCS7A03G1192000;previous_id=TraesCS7A02G492100;cds=CDS_OK;mapping=fullPerfectMatch
1673923,Chr7A,IWGSC_v2.1,gene,693705030,693711813,45,-,.,ID=TraesCS7A03G1210700;primconf=HC;Name=TraesCS7A03G1210700;previous_id=TraesCS7A02G498600;cds=CDS_OK;mapping=fullPerfectMatch
1674057,Chr7A,IWGSC_v2.1,gene,694661204,694667633,.,-,.,ID=TraesCS7A03G1212700;Name=TraesCS7A03G1212700;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS7A02G499600
1675721,Chr7A,IWGSC_v2.1,gene,705108709,705111282,40,+,.,ID=TraesCS7A03G1246100;primconf=HC;Name=TraesCS7A03G1246100;previous_id=TraesCS7A02G513000;cds=CDS_OK;mapping=fullPerfectMatch
1675727,Chr7A,IWGSC_v2.1,gene,705133851,705136081,48,-,.,ID=TraesCS7A03G1246400;primconf=HC;Name=TraesCS7A03G1246400;previous_id=TraesCS7A02G513100;cds=CDS_OK;mapping=fullPerfectMatch
1677494,Chr7A,IWGSC_v2.1,gene,712290509,712293969,35,+,.,ID=TraesCS7A03G1275000;primconf=HC;Name=TraesCS7A03G1275000;previous_id=TraesCS7A02G524300;cds=CDS_OK;mapping=fullPerfectMatch
1677770,Chr7A,IWGSC_v2.1,gene,713960877,713965123,38,+,.,ID=TraesCS7A03G1281500;primconf=HC;Name=TraesCS7A03G1281500;previous_id=TraesCS7A02G526700;cds=CDS_OK;mapping=fullPerfectMatch
1677798,Chr7A,IWGSC_v2.1,gene,714101280,714103899,42,-,.,ID=TraesCS7A03G1282200;primconf=HC;Name=TraesCS7A03G1282200;previous_id=TraesCS7A02G527000;cds=CDS_OK;mapping=fullPerfectMatch
1677804,Chr7A,IWGSC_v2.1,gene,714109751,714112170,42,-,.,ID=TraesCS7A03G1282300;primconf=HC;Name=TraesCS7A03G1282300;previous_id=TraesCS7A02G527100;cds=CDS_OK;mapping=fullPerfectMatch
1678224,Chr7A,IWGSC_v2.1,gene,715450533,715451349,32,-,.,ID=TraesCS7A03G1290600;primconf=HC;Name=TraesCS7A03G1290600;previous_id=TraesCS7A02G531200;cds=CDS_OK;mapping=fullPerfectMatch
1678242,Chr7A,IWGSC_v2.1,gene,715486553,715490988,35,-,.,ID=TraesCS7A03G1290900;primconf=HC;Name=TraesCS7A03G1290900;previous_id=TraesCS7A02G531400;cds=CDS_OK;mapping=fullPerfectMatch
1678651,Chr7A,IWGSC_v2.1,gene,717946909,717952074,41,+,.,ID=TraesCS7A03G1300200;primconf=HC;Name=TraesCS7A03G1300200;previous_id=TraesCS7A02G534600;cds=CDS_OK;mapping=fullPerfectMatch
1678691,Chr7A,IWGSC_v2.1,gene,718549883,718591553,.,-,.,ID=TraesCS7A03G1303400;Name=TraesCS7A03G1303400;cds=CDS_CHANGED;mapping=GMAP_ON_TARGET;previous_id=TraesCS7A02G535100
1678697,Chr7A,IWGSC_v2.1,gene,718778272,718780738,43,-,.,ID=TraesCS7A03G1303600;primconf=HC;Name=TraesCS7A03G1303600;previous_id=TraesCS7A02G535200;cds=CDS_OK;mapping=fullPerfectMatch
1678710,Chr7A,IWGSC_v2.1,gene,718838002,718840752,36,-,.,ID=TraesCS7A03G1303800;primconf=HC;Name=TraesCS7A03G1303800;previous_id=TraesCS7A02G535400;cds=CDS_OK;mapping=fullPerfectMatch
1678714,Chr7A,IWGSC_v2.1,gene,718865757,718869562,34,-,.,ID=TraesCS7A03G1304000;primconf=HC;Name=TraesCS7A03G1304000;previous_id=TraesCS7A02G535500;cds=CDS_OK;mapping=fullPerfectMatch
1679321,Chr7A,IWGSC_v2.1,gene,722084684,722090412,50,+,.,ID=TraesCS7A03G1311900;primconf=HC;Name=TraesCS7A03G1311900;previous_id=TraesCS7A02G538900;cds=CDS_OK;mapping=fullPerfectMatch
1679437,Chr7A,IWGSC_v2.1,gene,722266366,722268981,51,+,.,ID=TraesCS7A03G1312700;primconf=HC;Name=TraesCS7A03G1312700;previous_id=TraesCS7A02G539400;cds=CDS_OK;mapping=fullPerfectMatch
1679443,Chr7A,IWGSC_v2.1,gene,722269061,722270731,38,+,.,ID=TraesCS7A03G1312800;primconf=HC;Name=TraesCS7A03G1312800;previous_id=TraesCS7A02G539500;cds=CDS_OK;mapping=fullPerfectMatch
1679864,Chr7A,IWGSC_v2.1,gene,723251559,723253415,41,-,.,ID=TraesCS7A03G1315500;primconf=HC;Name=TraesCS7A03G1315500;previous_id=TraesCS7A02G540600;cds=CDS_OK;mapping=fullPerfectMatch
1680016,Chr7A,IWGSC_v2.1,gene,723682718,723689044,59,+,.,ID=TraesCS7A03G1317100;primconf=HC;Name=TraesCS7A03G1317100;previous_id=TraesCS7A02G541300;cds=CDS_OK;mapping=fullPerfectMatch
1681431,Chr7A,IWGSC_v2.1,gene,731582620,731586807,53,+,.,ID=TraesCS7A03G1341600;primconf=HC;Name=TraesCS7A03G1341600;previous_id=TraesCS7A02G551900;cds=CDS_OK;mapping=fullPerfectMatch
1681670,Chr7A,IWGSC_v2.1,gene,732921558,732925166,52,+,.,ID=TraesCS7A03G1347100;primconf=HC;Name=TraesCS7A03G1347100;previous_id=TraesCS7A02G553600;cds=CDS_OK;mapping=fullPerfectMatch
1681680,Chr7A,IWGSC_v2.1,gene,732929041,732931482,53,+,.,ID=TraesCS7A03G1347200;primconf=HC;Name=TraesCS7A03G1347200;previous_id=TraesCS7A02G553700;cds=CDS_OK;mapping=fullPerfectMatch
1681779,Chr7A,IWGSC_v2.1,gene,733186959,733188017,37,-,.,ID=TraesCS7A03G1348100;primconf=HC;Name=TraesCS7A03G1348100;previous_id=TraesCS7A02G554200;cds=CDS_OK;mapping=fullPerfectMatch
1681880,Chr7A,IWGSC_v2.1,gene,733717936,733718995,41,-,.,ID=TraesCS7A03G1350200;primconf=HC;Name=TraesCS7A03G1350200;previous_id=TraesCS7A02G555200;cds=CDS_OK;mapping=fullPerfectMatch
1681886,Chr7A,IWGSC_v2.1,gene,733725844,733727823,53,+,.,ID=TraesCS7A03G1350300;primconf=HC;Name=TraesCS7A03G1350300;previous_id=TraesCS7A02G555300;cds=CDS_OK;mapping=fullPerfectMatch
1682215,Chr7A,IWGSC_v2.1,gene,737403756,737407754,42,-,.,ID=TraesCS7A03G1359000;primconf=HC;Name=TraesCS7A03G1359000;previous_id=TraesCS7A02G557700;cds=CDS_OK;mapping=fullPerfectMatch
1682586,Chr7A,IWGSC_v2.1,gene,739662069,739664754,61,-,.,ID=TraesCS7A03G1368200;primconf=HC;Name=TraesCS7A03G1368200;previous_id=TraesCS7A02G561100;cds=CDS_OK;mapping=fullPerfectMatch
1682594,Chr7A,IWGSC_v2.1,gene,739697983,739700079,33,+,.,ID=TraesCS7A03G1368300;primconf=HC;Name=TraesCS7A03G1368300;previous_id=TraesCS7A02G561200;cds=CDS_OK;mapping=fullPerfectMatch
1682671,Chr7A,IWGSC_v2.1,gene,739992471,739995770,59,-,.,ID=TraesCS7A03G1369500;primconf=HC;Name=TraesCS7A03G1369500;previous_id=TraesCS7A02G561700;cds=CDS_OK;mapping=fullPerfectMatch
1682703,Chr7A,IWGSC_v2.1,gene,740108569,740113122,51,-,.,ID=TraesCS7A03G1370300;primconf=HC;Name=TraesCS7A03G1370300;previous_id=TraesCS7A02G561900;cds=CDS_OK;mapping=fullPerfectMatch
1682771,Chr7A,IWGSC_v2.1,gene,740122790,740125543,49,-,.,ID=TraesCS7A03G1370400;primconf=HC;Name=TraesCS7A03G1370400;previous_id=TraesCS7A02G562000;cds=CDS_OK;mapping=fullPerfectMatch
1682801,Chr7A,IWGSC_v2.1,gene,740399788,740407250,.,-,.,ID=TraesCS7A03G1371400;Name=TraesCS7A03G1371400;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS7A02G562400
1682811,Chr7A,IWGSC_v2.1,gene,740459854,740463745,.,+,.,ID=TraesCS7A03G1371800;Name=TraesCS7A03G1371800;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS7A02G562500
1682871,Chr7A,IWGSC_v2.1,gene,740525420,740535735,.,-,.,ID=TraesCS7A03G1372400;Name=TraesCS7A03G1372400;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS7A02G562800
